gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,51,1,1,76.05,3899.32,0,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
1,0,1,0,46,1,0,72.92,3235.16,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,1,1,6,0,1,63.2,367.22,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
0,0,1,0,10,1,1,110.1,1099.11,1,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,0,60,1,1,25.38,1586.87,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1,0,0,0,67,0,1,95.4,6394.18,0,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False
0,0,0,1,24,1,1,89.43,2063.99,0,True,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False
0,1,0,0,11,1,0,85.71,964.31,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,0,1,0,25,1,0,98.27,2416.56,1,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
0,1,0,0,11,1,1,61.98,620.94,1,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,0,42,1,1,18.0,714.29,0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1,0,0,0,50,0,0,62.59,3156.63,0,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,0,1,0,36,1,1,35.02,1323.66,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1,0,0,1,45,1,0,42.8,1950.15,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
0,0,1,0,52,1,1,27.49,1461.08,0,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True
1,0,1,0,12,1,1,50.44,628.93,0,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False
1,0,1,0,53,1,1,46.86,2488.65,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,1,56,1,0,18.0,1042.85,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,1,3,1,1,85.77,136.37,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,48,1,1,120.0,5765.55,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,0,1,0,6,1,1,82.95,445.45,0,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,10,1,0,58.67,644.85,0,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
1,0,1,0,53,1,0,63.12,3338.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
0,0,1,0,44,1,0,52.13,2295.27,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
1,0,1,0,22,1,0,67.46,1408.87,0,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
1,0,0,0,27,1,1,63.65,1769.39,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0,1,0,56,1,1,39.53,2245.05,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1,1,0,25,1,1,115.25,2909.1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,24,1,1,20.15,442.95,0,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
1,0,0,0,53,1,0,86.31,4535.75,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1,0,0,0,28,1,0,61.72,1739.34,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,1,35,1,1,120.0,4165.28,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,1,1,13,1,0,74.99,996.61,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
1,1,0,0,34,1,0,53.96,1726.59,0,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False
0,0,1,1,29,1,1,57.33,1638.19,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
1,1,0,1,16,1,1,65.96,1145.2,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,66,1,1,30.48,2033.65,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
1,0,0,0,29,1,1,41.75,1219.09,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
1,0,0,0,44,1,1,18.0,891.26,0,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
1,0,0,1,50,1,1,37.07,1736.7,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,1,1,1,46,1,1,67.58,3067.91,1,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False
1,1,0,0,52,0,0,73.77,3815.98,1,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True
1,0,1,0,63,1,1,18.0,1176.92,0,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False
0,0,0,0,37,1,1,60.64,2287.46,0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
1,0,1,0,63,0,0,81.66,5101.28,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,1,0,6,1,1,59.87,409.12,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
1,0,1,1,21,1,1,45.75,940.58,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,0,40,1,0,52.4,2156.58,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,0,1,9,1,1,48.54,385.23,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,56,1,0,45.66,2550.79,0,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,6,1,1,69.97,395.31,0,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False
1,0,1,0,49,1,1,120.0,5932.8,1,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,1,51,0,1,42.45,2138.81,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1,0,1,1,32,1,1,55.22,1764.92,1,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0,1,0,63.21,25.34,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
1,1,0,1,52,1,0,44.14,2322.54,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
0,0,0,0,59,1,0,97.71,5809.24,0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False
0,1,0,1,33,1,0,18.0,604.56,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,1,0,3,1,1,48.83,125.58,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,16,1,0,89.31,1411.48,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1,1,1,0,3,1,0,55.94,169.1,1,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False
0,0,1,0,42,1,0,40.13,1697.94,1,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0,0,0,1,3,1,0,77.98,226.58,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,1,0,1,1,91.95,0.96,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,70,1,1,71.08,4899.74,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,0,49,0,0,40.72,2028.65,0,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,72,1,1,78.45,5657.46,0,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False
1,1,0,1,60,1,1,52.7,3212.09,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
0,0,1,1,34,1,0,87.12,2962.09,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,1,7,1,1,109.26,677.9,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0,0,0,23,1,1,18.0,396.08,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False
1,0,1,1,35,1,1,68.09,2373.15,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
0,0,0,0,49,1,0,18.0,919.15,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,1,0,1,42,1,1,120.0,4936.49,1,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1,0,0,0,26,1,0,50.72,1320.78,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,0,1,0,31,1,1,87.15,2727.33,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1,0,17,1,1,63.7,1049.83,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,27,1,1,40.67,1101.82,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,28,1,0,37.1,1007.45,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,15,0,1,112.33,1648.47,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,1,0,46,1,0,93.44,4277.82,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,1,0,58,0,0,120.0,6924.47,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,1,0,30,1,0,66.42,2026.78,0,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False
1,0,0,1,3,1,0,73.4,183.45,0,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False
1,0,0,0,36,1,1,56.74,1997.49,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True
1,0,1,1,16,1,1,56.15,986.8,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
0,0,1,1,38,1,0,33.5,1916.69,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,0,1,0,47,0,0,67.28,3069.08,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,0,1,0,45,1,0,41.08,1810.36,0,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,0,0,47,1,0,78.02,3679.06,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
0,0,0,0,38,1,0,69.86,2670.87,0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,3,1,1,73.39,145.65,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,1,0,29,1,0,115.01,3393.22,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,0,1,29,1,0,63.63,1886.53,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,1,1,21,1,0,87.46,1860.76,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0,65,1,1,120.0,7867.84,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,1,1,11,1,0,103.96,1166.17,1,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False
1,0,0,1,35,1,0,99.36,3500.03,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,0,1,0,17,1,1,55.56,1022.4,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0,52,1,0,71.65,3780.86,0,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,1,0,0,70,1,1,25.21,1722.62,0,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False
0,0,1,0,0,1,0,79.73,31.66,0,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,1,0,57,1,1,72.99,4127.22,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False
0,0,1,1,5,1,1,65.46,352.51,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1,1,1,69,1,1,95.58,6618.85,0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,1,0,43,1,0,28.53,1157.62,0,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
1,0,1,0,71,1,1,113.81,8074.42,0,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
1,0,0,0,23,1,0,91.81,2124.89,1,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,0,1,1,18,1,0,62.64,1105.71,1,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False
1,1,1,0,17,1,0,60.3,1040.84,0,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True
1,1,0,0,29,1,1,79.18,2336.51,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,0,41,1,0,110.39,4524.46,0,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
0,1,0,0,32,1,0,67.81,2181.15,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,11,0,1,69.08,829.05,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
1,1,0,0,26,0,1,65.3,1721.46,1,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
1,0,0,0,38,1,1,118.22,4502.4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0,0,8,1,0,53.69,381.62,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0,0,0,20,1,1,63.87,1310.95,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,0,28,0,1,108.66,3058.99,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,32,1,0,69.17,2277.63,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False
1,0,1,0,61,1,1,98.87,6033.41,1,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
0,0,1,1,14,1,0,37.42,433.07,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,1,1,0,58.6,0.0,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0,0,0,0,51,1,1,109.29,5610.57,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False
0,0,1,0,43,0,0,44.47,1883.7,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,1,0,0,53,1,1,60.22,3213.5,0,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False
1,0,0,0,17,1,1,72.46,1237.53,0,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
0,0,0,1,2,1,0,35.09,61.84,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0,0,0,6,1,1,52.35,309.28,1,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,1,0,42,1,0,68.14,2818.61,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1,0,1,0,37,1,1,66.16,2447.13,0,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False
1,0,1,0,36,1,1,103.17,3684.9,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,1,0,57,1,0,111.0,6308.39,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0,1,1,0,32,1,1,39.08,1234.38,1,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
1,0,1,1,58,1,0,68.1,3938.47,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1,0,1,0,10,0,1,84.99,896.01,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,67,0,0,110.25,7380.26,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False
1,1,0,0,67,1,1,86.31,5833.96,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True
0,0,1,0,21,1,1,73.49,1620.18,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,0,0,65,0,1,84.76,5552.15,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1,1,1,1,43,1,1,84.97,3680.43,1,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,0,5,1,0,36.93,200.99,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0,0,0,41,0,1,70.54,2935.41,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,24,1,1,108.53,2609.19,1,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,56,1,1,58.54,3327.47,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,0,0,1,54,0,0,68.64,3737.27,0,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,1,15,1,0,57.48,844.21,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,0,13,1,1,18.0,278.79,0,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0,0,0,38,1,1,65.38,2489.01,0,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False
1,1,0,1,27,1,1,73.81,1987.56,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,1,0,50,1,0,49.39,2445.69,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,1,1,0,48,1,1,30.12,1454.06,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0,1,0,8,0,1,38.34,356.54,1,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
0,1,1,0,57,1,0,87.69,5042.78,1,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False
1,0,0,1,44,1,0,120.0,5297.67,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,21,1,1,106.23,2260.81,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,0,0,31,1,0,24.43,820.91,1,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
1,1,0,0,68,1,0,90.4,6139.7,0,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False
1,0,0,0,68,0,0,44.87,2995.39,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,41,1,1,47.29,2003.95,0,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True
0,0,0,0,52,1,1,50.9,2620.31,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0,0,1,0,58,1,0,85.94,4950.0,0,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
0,0,0,0,38,1,1,93.54,3464.71,0,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0,1,0,14,1,1,61.82,894.04,0,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,70,1,1,62.33,4282.03,0,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True
0,0,1,1,28,1,0,78.69,2165.81,1,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,2,0,1,81.8,193.01,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,1,9,1,0,100.05,936.55,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1,0,1,0,28,1,1,26.23,701.85,0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,0,1,0,34,1,1,65.36,2215.53,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True
0,0,0,0,5,1,1,32.72,119.97,0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,0,11,1,1,63.23,668.11,1,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False
0,0,0,1,37,1,0,57.97,2158.2,1,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False
0,0,0,1,18,1,0,63.36,1115.4,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
0,0,1,0,66,1,1,40.77,2678.61,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,1,7,1,1,20.14,67.74,0,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False
0,0,1,0,7,1,0,18.0,182.65,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,46,1,0,60.82,2823.22,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False
0,0,1,0,3,1,0,51.83,195.14,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,0,0,0,50,1,0,44.48,2288.52,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,1,66,1,1,104.44,6851.78,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
1,0,0,0,44,1,0,38.98,1697.2,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False
0,0,0,0,7,1,1,107.27,656.15,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0,0,1,15,1,1,113.48,1859.22,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0,66,1,0,18.0,1180.52,0,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
